campaign_id,campaign_name,channel,region,impressions,clicks,conversions,cost,revenue,start_date,end_date
2552,Mega Campaign,LinkedIn,Asia,92238,2198,473,768.09,2533.69,2024-06-10,2024-06-25
2553,Spring Promo,Instagram,Asia,28913,4795,141,844.78,9557.06,2024-10-02,2024-10-07
2554,Mega Campaign,Facebook,Australia,260498,4165,490,536.33,7413.53,2024-12-12,2024-12-16
2555,Autumn Deals,Google Ads,South America,266094,4046,31,2713.67,4030.99,2024-06-19,2024-06-23
2556,Winter Blast,LinkedIn,North America,2647,593,270,4489.16,5921.06,2025-01-18,2025-01-27
2557,Autumn Deals,LinkedIn,Africa,226807,2774,379,3815.55,11175.33,2024-06-27,2024-07-03
2558,Summer Sale,Facebook,Australia,228569,488,405,3157.07,11127.56,2024-08-01,2024-08-11
2559,Winter Blast,Google Ads,South America,121673,3903,415,4571.67,13354.41,2024-11-22,2024-11-26
2560,Mega Campaign,Instagram,South America,283753,3240,78,941.38,2314.43,2025-04-09,2025-04-12
2561,Autumn Deals,Twitter,Australia,492061,4503,204,2923.61,10135.53,2024-07-07,2024-07-17
2562,Spring Promo,Facebook,South America,497802,2317,329,2333.19,8633.86,2025-01-22,2025-02-05
2563,Spring Promo,Instagram,Asia,131252,2972,401,3158.96,5343.11,2024-08-31,2024-09-08
2564,Mega Campaign,Twitter,Asia,350143,4669,22,3627.01,8244.57,2024-07-01,2024-07-11
2565,Winter Blast,Instagram,Asia,428162,859,297,3747.37,9248.81,2024-11-04,2024-11-18
2566,Mega Campaign,Twitter,South America,337726,2619,417,4866.35,10075.26,2024-08-17,2024-08-30
2567,Autumn Deals,Twitter,South America,362723,1119,227,4465.39,4877.94,2025-01-06,2025-01-13
2568,Spring Promo,LinkedIn,Europe,440296,3419,85,2822.12,11637.13,2024-11-22,2024-11-28
2569,Spring Promo,Twitter,South America,122675,60,13,2986.26,9587.77,2024-07-02,2024-07-05
2570,Autumn Deals,Facebook,North America,58533,770,321,3769.18,12055.18,2024-08-20,2024-08-30
2571,Winter Blast,Instagram,Australia,36089,2110,244,1765.62,9320.64,2025-02-13,2025-02-22
2572,Summer Sale,LinkedIn,North America,456546,201,30,3318.35,5523.08,2024-11-18,2024-11-29
2573,Autumn Deals,Instagram,Europe,346558,3135,157,682.82,8516.7,2024-10-18,2024-10-30
2574,Spring Promo,Twitter,Africa,114926,340,68,3213.32,3326.85,2024-12-27,2024-12-31
2575,Autumn Deals,LinkedIn,North America,380408,1087,151,949.82,9560.47,2025-03-15,2025-03-19
2576,Summer Sale,Instagram,North America,247688,2988,442,1117.15,6094.3,2025-03-09,2025-03-22
2577,Winter Blast,LinkedIn,Europe,280292,4451,74,2509.22,10352.34,2024-07-16,2024-07-19
2578,Summer Sale,Instagram,Europe,402514,1623,122,283.7,8920.71,2024-08-17,2024-08-23
2579,Summer Sale,Twitter,Europe,203750,1208,163,2818.52,5176.22,2025-01-04,2025-01-14
2580,Summer Sale,Twitter,Australia,13004,4700,475,1141.75,2869.17,2025-01-20,2025-01-23
2581,Summer Sale,Instagram,South America,425987,3487,206,413.63,10224.12,2025-02-11,2025-02-14
2582,Winter Blast,Instagram,North America,133826,4773,441,1275.9,5768.69,2025-03-31,2025-04-05
2583,Winter Blast,Google Ads,Africa,145058,2094,176,3846.26,4939.17,2024-06-13,2024-06-20
2584,Summer Sale,Instagram,Asia,214493,315,100,690.03,6467.99,2024-09-19,2024-10-04
2585,Spring Promo,Facebook,Australia,18809,488,323,3213.27,10623.21,2024-09-23,2024-10-02
2586,Winter Blast,Twitter,North America,138588,3653,189,3355.87,4832.21,2024-07-03,2024-07-09
2587,Spring Promo,Instagram,South America,404710,4597,64,1039.71,4479.36,2024-08-05,2024-08-11
2588,Mega Campaign,Google Ads,Australia,101880,3059,113,2575.56,5671.28,2024-11-26,2024-12-07
2589,Summer Sale,Instagram,Africa,329402,928,320,2321.1,10609.88,2024-06-14,2024-06-22
2590,Autumn Deals,Facebook,Australia,497817,1102,236,2678.77,9317.08,2024-07-25,2024-08-02
2591,Autumn Deals,Twitter,Asia,181430,846,50,3487.99,5687.27,2025-02-03,2025-02-07
2592,Winter Blast,Instagram,Asia,256614,317,153,3441.05,10670.22,2025-02-04,2025-02-12
2593,Summer Sale,Facebook,Africa,308279,240,231,3612.38,9917.49,2024-08-12,2024-08-21
2594,Autumn Deals,Facebook,Asia,48763,244,105,247.09,6971.38,2024-08-21,2024-08-31
2595,Summer Sale,Google Ads,Europe,239633,4544,271,2760.02,6159.17,2024-10-05,2024-10-14
2596,Autumn Deals,Google Ads,South America,330941,3226,456,108.56,1803.83,2025-03-30,2025-04-04
2597,Mega Campaign,LinkedIn,Africa,476157,2716,419,2419.79,7489.21,2024-11-06,2024-11-12
2598,Winter Blast,Instagram,Asia,6518,3849,218,3951.41,12415.57,2025-01-09,2025-01-23
2599,Mega Campaign,Facebook,Africa,207365,3000,367,3466.4,12008.56,2024-05-27,2024-05-30
2600,Autumn Deals,Instagram,Australia,91831,1475,339,4996.1,12965.77,2024-12-25,2024-12-28
2601,Summer Sale,Instagram,Europe,150210,4395,137,899.06,1812.53,2025-01-26,2025-02-09
2602,Spring Promo,Google Ads,Europe,285261,1723,117,4698.87,12669.6,2025-04-10,2025-04-23
2603,Mega Campaign,LinkedIn,South America,243656,2368,99,1589.68,5043.93,2024-10-17,2024-10-21
2604,Winter Blast,LinkedIn,Australia,23741,2761,111,3938.02,10608.08,2025-03-21,2025-03-30
2605,Autumn Deals,Instagram,Europe,341222,4972,211,2860.37,12028.19,2025-02-10,2025-02-23
2606,Summer Sale,Google Ads,Asia,335252,2676,210,4054.13,7409.32,2024-05-27,2024-05-30
2607,Spring Promo,Instagram,South America,270078,3567,349,2701.93,9713.05,2024-10-25,2024-11-05
2608,Summer Sale,Facebook,Asia,173559,1270,448,4139.96,6319.51,2025-04-19,2025-04-29
2609,Mega Campaign,Twitter,North America,253289,2288,125,2573.86,7846.1,2024-08-25,2024-09-02
2610,Mega Campaign,Facebook,Australia,451735,1613,480,4323.62,8022.54,2024-05-07,2024-05-10
2611,Mega Campaign,Google Ads,Africa,35277,999,344,3058.48,9754.82,2024-10-18,2024-10-30
2612,Mega Campaign,Twitter,Australia,165570,4758,219,3761.92,7537.66,2024-08-28,2024-09-01
2613,Autumn Deals,Google Ads,North America,46149,1765,334,4561.46,9990.79,2024-12-29,2025-01-03
2614,Summer Sale,LinkedIn,North America,98677,3987,481,3018.7,9729.1,2024-12-25,2024-12-29
2615,Summer Sale,LinkedIn,South America,145584,494,324,2366.53,8674.24,2024-06-05,2024-06-14
2616,Mega Campaign,Facebook,Asia,200924,4727,78,2001.17,10181.99,2024-09-09,2024-09-22
2617,Summer Sale,LinkedIn,North America,218901,3588,299,4785.69,9932.5,2024-12-26,2025-01-01
2618,Winter Blast,Google Ads,Africa,471488,2410,116,2506.93,3361.8,2024-06-26,2024-07-10
2619,Autumn Deals,Twitter,Europe,51359,4972,317,3202.32,12387.34,2024-11-20,2024-11-26
2620,Mega Campaign,Facebook,Europe,129351,2686,429,2096.64,10542.08,2024-08-29,2024-09-08
2621,Winter Blast,Instagram,South America,17893,2940,165,4696.69,6063.05,2025-03-06,2025-03-11
2622,Spring Promo,Facebook,Europe,248163,744,351,3959.18,7580.09,2024-09-14,2024-09-23
2623,Autumn Deals,Google Ads,Africa,269630,963,417,765.54,7190.41,2025-03-30,2025-04-10
2624,Autumn Deals,Facebook,Asia,163135,2423,87,3690.43,6593.59,2024-10-11,2024-10-17
2625,Autumn Deals,LinkedIn,Africa,10908,1677,448,1368.96,5251.04,2024-07-05,2024-07-17
2626,Autumn Deals,Instagram,Europe,175482,3895,231,2820.32,6856.8,2024-07-14,2024-07-20
2627,Winter Blast,Instagram,Australia,482021,1538,218,4952.05,5257.68,2024-10-03,2024-10-06
2628,Summer Sale,Google Ads,Africa,488722,1027,216,1406.49,5686.0,2024-11-14,2024-11-19
2629,Summer Sale,LinkedIn,Africa,131699,664,412,243.06,7019.07,2024-10-21,2024-11-05
2630,Spring Promo,Twitter,South America,275147,4064,327,1535.59,7090.49,2025-01-10,2025-01-24
2631,Spring Promo,Google Ads,Asia,171399,1412,225,2691.92,9635.08,2024-08-03,2024-08-07
2632,Winter Blast,LinkedIn,Africa,310566,1160,178,1373.24,6843.72,2025-02-25,2025-03-10
2633,Mega Campaign,Facebook,Asia,14207,758,243,571.0,1344.07,2024-10-11,2024-10-15
2634,Winter Blast,Twitter,Asia,283926,2757,193,4773.12,13210.55,2024-05-25,2024-06-03
2635,Mega Campaign,Google Ads,Asia,203517,3538,27,1645.35,9858.66,2024-11-29,2024-12-04
2636,Spring Promo,Instagram,Australia,352390,4491,193,2050.47,3161.65,2024-08-21,2024-09-04
2637,Winter Blast,Google Ads,Africa,247135,2295,93,2683.79,12441.93,2024-12-23,2024-12-27
2638,Spring Promo,Google Ads,Europe,136444,1021,212,1933.34,8766.57,2025-02-23,2025-02-28
2639,Summer Sale,Twitter,Europe,310445,1586,469,1084.76,4816.6,2024-07-06,2024-07-14
2640,Winter Blast,LinkedIn,Europe,259908,278,263,4195.53,13048.57,2025-01-11,2025-01-25
2641,Autumn Deals,Facebook,Australia,11827,2632,184,3862.82,11478.98,2024-06-07,2024-06-10
2642,Winter Blast,Facebook,Australia,181049,2197,162,4645.19,9330.4,2024-09-06,2024-09-12
2643,Spring Promo,LinkedIn,Australia,436889,1641,422,1924.71,7967.21,2025-03-08,2025-03-19
2644,Autumn Deals,LinkedIn,Asia,426835,1467,437,1853.51,9892.56,2025-01-20,2025-02-04
2645,Winter Blast,LinkedIn,Europe,41228,2190,481,2154.57,7333.69,2025-02-19,2025-02-28
2646,Mega Campaign,LinkedIn,Asia,317523,1416,16,3996.39,8840.24,2024-12-26,2025-01-08
2647,Summer Sale,Facebook,North America,268541,1667,237,1476.14,8073.55,2025-03-15,2025-03-21
2648,Autumn Deals,Google Ads,Australia,20765,3936,157,141.83,345.13,2024-05-15,2024-05-28
2649,Winter Blast,LinkedIn,Africa,89608,1854,263,4617.78,7937.88,2024-06-17,2024-06-22
2650,Mega Campaign,Instagram,South America,157545,3468,92,4698.54,7314.42,2025-02-08,2025-02-18
2651,Mega Campaign,Facebook,Africa,60143,3967,477,4051.78,6236.65,2024-08-08,2024-08-17
2652,Summer Sale,Facebook,Asia,463680,2602,154,829.41,5033.22,2024-11-04,2024-11-10
2653,Winter Blast,Google Ads,North America,404474,121,118,647.46,7390.08,2024-08-19,2024-08-31
2654,Summer Sale,Google Ads,North America,299419,1714,109,2550.78,11076.26,2024-06-13,2024-06-19
2655,Spring Promo,Facebook,Europe,456715,854,153,937.87,2496.26,2024-07-06,2024-07-15
2656,Spring Promo,LinkedIn,South America,153059,849,493,1324.96,2602.28,2025-04-20,2025-05-02
2657,Mega Campaign,LinkedIn,South America,427653,3721,14,4633.03,11704.38,2025-02-05,2025-02-12
2658,Autumn Deals,Facebook,Africa,498223,126,23,1032.84,6085.06,2024-11-08,2024-11-22
2659,Summer Sale,Google Ads,North America,51430,1950,262,3285.02,8800.37,2024-12-06,2024-12-21
2660,Winter Blast,LinkedIn,North America,448952,3956,324,1920.31,9269.92,2024-09-25,2024-10-01
2661,Summer Sale,Twitter,South America,53204,1947,386,2720.97,4015.87,2025-01-30,2025-02-13
2662,Autumn Deals,Google Ads,Europe,476656,2290,123,3333.86,6270.86,2024-12-02,2024-12-11
2663,Summer Sale,Google Ads,Australia,104713,1230,481,1423.95,9806.09,2025-04-23,2025-04-30
2664,Autumn Deals,Twitter,North America,368268,4693,120,109.03,3615.29,2025-03-11,2025-03-24
2665,Mega Campaign,Facebook,Australia,410803,4922,397,4372.44,9483.74,2025-01-17,2025-01-31
2666,Mega Campaign,Google Ads,Asia,28140,2361,182,3054.72,8689.53,2024-10-21,2024-11-05
2667,Summer Sale,Facebook,Africa,296342,2037,236,1770.49,10263.93,2025-02-04,2025-02-12
2668,Mega Campaign,LinkedIn,Australia,194595,4821,75,944.31,3396.11,2024-07-08,2024-07-21
2669,Mega Campaign,Instagram,North America,282052,2424,206,2452.23,3563.7,2024-10-08,2024-10-12
2670,Winter Blast,Instagram,South America,13473,1559,339,1477.92,3410.28,2024-11-25,2024-12-01
2671,Autumn Deals,Google Ads,Asia,107449,476,173,1864.67,10679.27,2024-05-13,2024-05-16
2672,Winter Blast,Twitter,Asia,203109,3687,398,1471.47,10996.19,2024-12-28,2025-01-08
2673,Spring Promo,Instagram,South America,89303,119,5,571.05,4414.94,2024-10-08,2024-10-16
2674,Mega Campaign,Facebook,North America,422283,986,63,4794.67,6791.93,2024-12-11,2024-12-17
2675,Winter Blast,Instagram,South America,411481,79,77,3768.02,12185.58,2025-03-26,2025-04-07
2676,Spring Promo,Instagram,Africa,166062,2315,57,4063.94,13684.02,2024-11-22,2024-11-29
2677,Winter Blast,Facebook,Africa,289682,3413,185,1509.65,8849.16,2024-10-15,2024-10-25
2678,Spring Promo,LinkedIn,Europe,96078,2476,239,4316.15,12412.42,2024-12-12,2024-12-15
2679,Spring Promo,Twitter,Australia,155641,1885,457,503.12,2551.38,2025-03-07,2025-03-18
2680,Mega Campaign,Twitter,Europe,303901,637,33,1411.73,10277.62,2024-11-02,2024-11-15
2681,Spring Promo,Instagram,Asia,462909,453,97,4999.25,9716.67,2025-01-13,2025-01-20
2682,Summer Sale,Twitter,Australia,399095,1826,265,3344.94,13198.54,2024-12-21,2024-12-31
2683,Winter Blast,Instagram,Africa,357866,526,492,3286.03,6164.81,2024-09-10,2024-09-18
2684,Mega Campaign,Google Ads,North America,258486,3655,125,2591.83,11541.21,2025-04-18,2025-04-28
2685,Winter Blast,Facebook,Australia,249625,1834,341,2132.68,11277.48,2025-04-24,2025-05-07
2686,Autumn Deals,Twitter,South America,435428,104,83,4040.62,6962.66,2024-08-25,2024-09-09
2687,Mega Campaign,Facebook,Australia,262908,2001,104,3464.06,5872.13,2025-02-20,2025-02-27
2688,Spring Promo,LinkedIn,Australia,284993,754,143,867.04,8477.48,2024-11-10,2024-11-24
2689,Autumn Deals,Twitter,Europe,10950,4359,182,2048.01,11332.11,2024-07-04,2024-07-14
2690,Winter Blast,Facebook,Africa,462441,4602,176,3340.33,3672.0,2024-05-20,2024-05-29
2691,Mega Campaign,LinkedIn,South America,139521,2264,297,4270.81,6059.82,2024-12-16,2024-12-24
2692,Mega Campaign,Twitter,Australia,17482,3199,473,3010.97,7962.52,2025-02-03,2025-02-14
2693,Winter Blast,Twitter,South America,126291,851,401,3663.75,7703.18,2024-12-02,2024-12-13
2694,Summer Sale,Google Ads,Europe,446813,4710,129,3835.54,4409.15,2025-04-04,2025-04-10
2695,Summer Sale,Facebook,North America,218110,1012,490,2321.16,7188.29,2025-03-10,2025-03-23
2696,Winter Blast,Google Ads,Asia,91493,3142,99,2365.25,3524.25,2024-06-04,2024-06-12
2697,Autumn Deals,Twitter,North America,384808,826,45,4953.97,8666.91,2024-05-17,2024-05-28
2698,Autumn Deals,Google Ads,Europe,153711,2806,233,2671.49,4187.16,2025-04-09,2025-04-23
2699,Spring Promo,Instagram,Asia,249432,1576,372,2265.62,7108.89,2024-06-17,2024-07-02
2700,Mega Campaign,Google Ads,South America,317419,3810,353,3660.92,3784.9,2025-03-29,2025-04-11
2701,Winter Blast,Instagram,Australia,207770,3859,330,975.83,8309.89,2024-11-25,2024-12-09
2702,Autumn Deals,Google Ads,Australia,54948,4380,18,2211.9,9139.44,2024-05-14,2024-05-25
2703,Spring Promo,Facebook,North America,346524,2383,381,3537.76,10767.7,2025-04-13,2025-04-20
2704,Mega Campaign,LinkedIn,Europe,167518,2503,30,791.88,2180.03,2024-10-18,2024-10-24
2705,Mega Campaign,Facebook,Australia,207509,1145,322,4339.27,5460.2,2024-06-19,2024-06-22
2706,Autumn Deals,LinkedIn,Asia,74014,4199,469,913.44,7551.58,2024-09-17,2024-09-23
2707,Spring Promo,Google Ads,Europe,105245,1583,10,3224.49,7636.15,2024-09-09,2024-09-19
2708,Mega Campaign,Google Ads,Australia,402317,861,324,721.79,3444.89,2024-08-08,2024-08-15
2709,Autumn Deals,Instagram,Africa,365613,1734,412,1616.58,10772.6,2024-12-11,2024-12-14
2710,Spring Promo,Twitter,Europe,256531,4486,6,2075.2,11412.67,2024-11-19,2024-11-22
2711,Spring Promo,Google Ads,Africa,226295,1064,104,3122.22,12516.46,2025-01-23,2025-01-30
2712,Autumn Deals,LinkedIn,Europe,410197,4396,162,1712.69,4712.84,2024-10-15,2024-10-19
2713,Winter Blast,Twitter,Asia,325478,4003,203,3035.83,12004.58,2024-11-16,2024-11-22
2714,Mega Campaign,Google Ads,North America,263356,2560,289,550.97,7499.79,2025-02-27,2025-03-10
2715,Autumn Deals,Facebook,Australia,249311,3060,429,3803.36,12302.84,2024-08-17,2024-08-30
2716,Mega Campaign,Google Ads,Asia,48768,1170,190,283.4,4750.43,2024-05-17,2024-05-26
2717,Winter Blast,LinkedIn,Australia,306482,2396,74,1575.26,1895.26,2025-02-16,2025-02-24
2718,Spring Promo,Facebook,Australia,495483,3285,312,2703.11,3437.16,2024-08-31,2024-09-09
2719,Spring Promo,Google Ads,Australia,496731,1226,158,1109.21,3156.32,2024-08-14,2024-08-24
2720,Summer Sale,Google Ads,South America,327639,3703,201,2475.17,5973.39,2025-02-21,2025-02-25
2721,Mega Campaign,Facebook,Europe,457942,772,396,4214.0,5070.98,2024-09-28,2024-10-11
2722,Spring Promo,LinkedIn,Europe,187038,4637,438,1511.08,9398.65,2024-08-01,2024-08-11
2723,Mega Campaign,Facebook,North America,62197,2205,466,2489.2,4377.92,2024-06-27,2024-07-03
2724,Mega Campaign,Facebook,South America,291677,488,425,649.59,5877.87,2024-11-18,2024-11-28
2725,Spring Promo,Twitter,North America,222559,1244,177,3025.72,10573.15,2024-08-29,2024-09-05
2726,Spring Promo,Twitter,Australia,44984,3958,150,1677.46,6758.54,2024-10-09,2024-10-23
2727,Mega Campaign,LinkedIn,North America,481230,135,57,3788.19,10614.99,2024-08-27,2024-09-05
2728,Spring Promo,Facebook,North America,363623,3566,300,3493.72,13253.25,2025-03-10,2025-03-20
2729,Mega Campaign,Twitter,Africa,375864,2188,269,4833.85,6472.34,2024-09-25,2024-10-08
2730,Spring Promo,Twitter,Africa,471214,821,360,1495.77,5922.15,2025-01-20,2025-01-29
2731,Mega Campaign,Facebook,South America,264239,2072,164,3648.12,9982.99,2024-12-04,2024-12-09
2732,Autumn Deals,Twitter,South America,244637,4401,278,662.61,6903.75,2025-03-22,2025-03-30
2733,Summer Sale,Twitter,Asia,48038,586,170,4494.5,6518.85,2024-09-30,2024-10-13
2734,Mega Campaign,LinkedIn,Asia,35110,2940,291,3968.42,9965.74,2024-10-01,2024-10-05
2735,Mega Campaign,Instagram,South America,396713,2533,193,535.33,4277.55,2024-11-26,2024-12-06
2736,Spring Promo,Twitter,Asia,387311,1534,223,3275.6,9564.85,2024-05-09,2024-05-19
2737,Mega Campaign,Facebook,Asia,12235,3258,46,889.8,5287.9,2024-10-01,2024-10-04
2738,Mega Campaign,Google Ads,Europe,484410,1856,139,2632.45,7950.28,2025-02-15,2025-02-27
2739,Spring Promo,Instagram,North America,69669,3596,127,4691.75,6785.87,2025-04-25,2025-05-08
2740,Winter Blast,Instagram,Asia,129891,2499,220,1444.15,5792.99,2024-08-04,2024-08-15
2741,Spring Promo,Twitter,North America,457833,859,364,1876.49,6239.57,2024-12-25,2025-01-04
2742,Summer Sale,Twitter,Australia,169186,938,174,1832.56,2272.8,2025-01-03,2025-01-07
2743,Autumn Deals,Google Ads,South America,297272,394,255,2184.17,3742.47,2024-12-21,2024-12-31
2744,Spring Promo,Instagram,Australia,267326,2027,51,762.33,2700.45,2024-12-22,2024-12-31
2745,Winter Blast,LinkedIn,North America,475596,122,45,2885.01,12674.53,2024-12-17,2024-12-21
2746,Mega Campaign,LinkedIn,North America,246613,4047,310,3885.44,5521.65,2024-09-10,2024-09-17
2747,Winter Blast,LinkedIn,Asia,42718,4992,230,4826.42,5521.87,2024-07-25,2024-08-07
2748,Autumn Deals,LinkedIn,Asia,400720,3382,15,4136.93,6981.65,2025-03-21,2025-03-29
2749,Autumn Deals,Facebook,South America,146563,635,286,2088.29,5266.97,2025-04-02,2025-04-12
2750,Autumn Deals,Facebook,Australia,312263,4172,27,312.96,1764.1,2025-03-31,2025-04-04
2751,Summer Sale,Facebook,North America,129938,301,277,4177.51,9226.93,2025-02-28,2025-03-11
2752,Spring Promo,Twitter,Europe,269223,2017,342,3942.76,8816.46,2025-03-15,2025-03-20
2753,Mega Campaign,Google Ads,Europe,355107,4413,326,4615.9,7902.56,2024-06-28,2024-07-07
2754,Spring Promo,Google Ads,Europe,273545,3012,176,2594.7,4869.36,2024-08-05,2024-08-14
2755,Summer Sale,Google Ads,Africa,61823,2438,201,520.61,1612.78,2024-10-14,2024-10-28
2756,Mega Campaign,Twitter,North America,49340,432,415,2188.85,7613.2,2025-01-20,2025-01-24
2757,Autumn Deals,Google Ads,Europe,265777,3216,305,2192.5,7845.2,2024-11-29,2024-12-04
2758,Mega Campaign,Facebook,North America,497453,3197,424,2287.11,11837.71,2025-03-17,2025-03-21
2759,Mega Campaign,Instagram,Asia,19190,2155,390,2130.8,9921.2,2024-12-05,2024-12-12
2760,Winter Blast,Instagram,North America,479504,1331,305,645.36,3789.16,2024-08-26,2024-09-03
2761,Summer Sale,Instagram,South America,467506,3458,350,700.05,925.69,2024-11-08,2024-11-20
2762,Spring Promo,Google Ads,Europe,177724,2372,184,4704.82,14303.0,2024-12-03,2024-12-06
2763,Mega Campaign,Twitter,Europe,381780,1920,42,3289.14,11522.65,2024-12-26,2025-01-08
2764,Autumn Deals,Facebook,Australia,64894,958,259,3939.15,7765.27,2024-05-11,2024-05-22
2765,Autumn Deals,LinkedIn,South America,481925,3024,474,1076.59,10756.85,2024-08-08,2024-08-23
2766,Spring Promo,Google Ads,North America,60708,4954,7,3691.84,12545.02,2024-09-04,2024-09-15
2767,Winter Blast,Facebook,South America,104152,601,462,2114.09,10930.45,2025-02-12,2025-02-15
2768,Summer Sale,LinkedIn,North America,285709,316,306,3996.32,5543.22,2024-10-30,2024-11-14
2769,Spring Promo,LinkedIn,Asia,420496,242,33,4488.51,4627.37,2025-03-14,2025-03-28
2770,Spring Promo,Instagram,Africa,111077,2217,435,4866.34,9481.55,2024-05-06,2024-05-10
2771,Autumn Deals,Google Ads,North America,229873,3286,301,1517.58,7895.91,2024-11-19,2024-11-30
2772,Mega Campaign,Twitter,Asia,399048,1707,113,3662.23,8664.77,2024-07-13,2024-07-23
2773,Autumn Deals,Facebook,North America,147181,1450,331,686.96,8875.14,2024-08-28,2024-08-31
